regulator_symbol	regulator_id	target_symbol	2target_id	database	evidence	confidence
SPI1	6688	TNF	27124	tred	Experimental	High
SPI1	6688	ITGAX	23687	tred	Experimental	High
SPI1	6688	ACP5	254	tred	Experimental	High
SPI1	6688	B2M	2567	tred	Experimental	High
SPI1	6688	ITGB2	23689	ensembl,tred	Experimental	High
SPI1	6688	C21orf33	28209	tred	Experimental	High
SPI1	6688	CCL5	26352	tred	Experimental	High
SPI1	6688	CD163	29332	tred	Experimental	High
SPI1	6688	CD22	2933	tred	Experimental	High
SPI1	6688	CD33	2945	tred	Experimental	High
SPI1	6688	CD40	2958	tred	Experimental	High
SPI1	6688	CD53	2963	tred	Experimental	High
SPI1	6688	CD58	2965	tred	Experimental	High
SPI1	6688	CDH13	21012	tred	Experimental	High
SPI1	6688	CHI3L1	21116	tred	Experimental	High
SPI1	6688	CLC	21178	tred	Experimental	High
SPI1	6688	CSF1R	21436	kegg	Experimental	High
SPI1	6688	CTSK	21513	tred	Experimental	High
SPI1	6688	CXCR2	23579	tred	Experimental	High
SPI1	6688	CYBB	21536	tred	Experimental	High
SPI1	6688	DAB2	21601	tred	Experimental	High
SPI1	6688	ELANE	21991	tred	Experimental	High
SPI1	6688	ERG	22078	tred	Experimental	High
SPI1	6688	FCGR1A	22209	tred	Experimental	High
SPI1	6688	FES	22242	tred	Experimental	High
SPI1	6688	FLI1	22313	tred	Experimental	High
SPI1	6688	FLII	22314	tred	Experimental	High
SPI1	6688	FOLR1	22348	tred	Experimental	High
SPI1	6688	GATA1	22623	tred	Experimental	High
SPI1	6688	HES1	23280	tred	Experimental	High
SPI1	6688	ICAM1	23383	tred	Experimental	High
SPI1	6688	IGHG3	23502	tred	Experimental	High
SPI1	6688	IGJ	23512	tred	Experimental	High
SPI1	6688	IL12B	23593	tred	Experimental	High
SPI1	6688	IL1B	23553	tred	Experimental	High
SPI1	6688	IL3	23562	tred	Experimental	High
SPI1	6688	IL5	23567	tred	Experimental	High
SPI1	6688	ITGA2	23673	tred	Experimental	High
SPI1	6688	TLR4	27099	tred	Experimental	High
SPI1	6688	TLR2	27097	tred	Experimental	High
SPI1	6688	TGFBR2	27048	tred	Experimental	High
SPI1	6688	TFEC	222797	tred	Experimental	High
SPI1	6688	TBXAS1	26916	tred	Experimental	High
SPI1	6688	SRF	26722	tred	Experimental	High
SPI1	6688	FLT3	22322	kegg	Experimental	High
SPI1	6688	PML	25371	kegg	Experimental	High
SPI1	6688	RARA	25914	kegg	Experimental	High
SPI1	6688	RUNX1	2861	kegg	Experimental	High
SPI1	6688	RUNX1T1	2862	kegg	Experimental	High
SPI1	6688	SPI1	26688	tred	Experimental	High
SPI1	6688	hsa-miR-92a	2MIMAT0000092	transmir	Experimental	High
SPI1	6688	hsa-miR-342	2MIMAT0000753	transmir	Experimental	High
SPI1	6688	hsa-miR-338	2MIMAT0000763	transmir	Experimental	High
SPI1	6688	hsa-miR-23a	2MIMAT0000078	transmir	Experimental	High
SPI1	6688	hsa-miR-20a	2MIMAT0000075	transmir	Experimental	High
SPI1	6688	hsa-miR-19b	2MIMAT0000074	transmir	Experimental	High
SPI1	6688	hsa-miR-19a	2MIMAT0000073	transmir	Experimental	High
SPI1	6688	SLC11A1	26556	tred	Experimental	High
SPI1	6688	SERPINB1	21992	tred	Experimental	High
SPI1	6688	SCARB2	2950	tred	Experimental	High
SPI1	6688	SCARB1	2949	tred	Experimental	High
SPI1	6688	S100A9	26280	tred	Experimental	High
SPI1	6688	RUNX1	2861	tred	Experimental	High
SPI1	6688	RNASE2	26036	tred	Experimental	High
SPI1	6688	PTCRA	2171558	tred	Experimental	High
SPI1	6688	PRTN3	25657	tred	Experimental	High
SPI1	6688	PPBP	25473	tred	Experimental	High
SPI1	6688	PDGFRB	25159	tred	Experimental	High
SPI1	6688	P2RY10	227334	tred	Experimental	High
SPI1	6688	NCF1	2653361	tred	Experimental	High
SPI1	6688	MYB	24602	tred	Experimental	High
SPI1	6688	MSR1	24481	tred	Experimental	High
SPI1	6688	MPO	24353	tred	Experimental	High
SPI1	6688	MMP2	24313	tred	Experimental	High
SPI1	6688	MMP12	24321	tred	Experimental	High
SPI1	6688	MME	24311	tred	Experimental	High
SPI1	6688	MCM3AP	28888	tred	Experimental	High
SPI1	6688	LTF	24057	tred	Experimental	High
SPI1	6688	KCNMA1	23778	tred	Experimental	High
SPI1	6688	hsa-miR-18a	2MIMAT0000072	transmir	Experimental	High
SPI1	6688	hsa-miR-17	2MIMAT0000070	transmir	Experimental	High
SPI1	6688	hsa-miR-155	2MIMAT0000646	transmir	Experimental	High
SPI1	6688	hsa-miR-146a	2MIMAT0000449	transmir	Experimental	High
SPI1	6688	ZNF202	27753	tred	Experimental	High
SPI1	6688	WAS	27454	tred	Experimental	High
SPI1	6688	TYROBP	27305	tred	Experimental	High
SPI1	6688	REL	25966	ensembl,tred	Experimental	High
SPI1	6688	NOS3	24846	ensembl,tred	Experimental	High
SPI1	6688	NCF4	24689	ensembl,tred	Experimental	High
SPI1	6688	NCF2	24688	ensembl,tred	Experimental	High
SPI1	6688	MNDA	24332	ensembl,tred	Experimental	High
SPI1	6688	LSP1	24046	ensembl,tred	Experimental	High
SPI1	6688	BLZF1	28548	tred	Experimental	High
SPI1	6688	ITGB1	23688	ensembl,tred	Experimental	High
SPI1	6688	ITGAM	23684	ensembl,tred	Experimental	High
SPI1	6688	ITGA2B	23674	ensembl,tred	Experimental	High
SPI1	6688	IL3RA	23563	ensembl,tred	Experimental	High
SPI1	6688	IL1RN	23557	ensembl,tred	Experimental	High
SPI1	6688	EBI3	210148	ensembl,tred	Experimental	High
SPI1	6688	CSF3R	21441	tred,kegg	Experimental	High
SPI1	6688	CSF2RA	21438	tred,kegg	Experimental	High
SPI1	6688	CSF1	21435	ensembl,tred	Experimental	High
SPI1	6688	CIITA	24261	ensembl,tred	Experimental	High
SPI1	6688	CD68	2968	ensembl,tred	Experimental	High
SPI1	6688	BTK	2695	ensembl,tred	Experimental	High
SPI1	6688	ABCB4	25244	ensembl,tred	Experimental	High
SRC	6714	hsa-miR-145	2MIMAT0000437	transmir	Experimental	High
SRC	6714	hsa-miR-143	2MIMAT0000435	transmir	Experimental	High
SREBF1	6720	HK3	23101	kegg	Experimental	High
SREBF1	6720	PKLR	25313	kegg	Experimental	High
SREBF1	6720	PRKCI	25584	kegg	Experimental	High
SREBF1	6720	PRKCZ	25590	kegg	Experimental	High
SREBF1	6720	GCK	22645	kegg	Experimental	High
SREBF1	6720	HK2	23099	kegg	Experimental	High
SREBF1	6720	ACACA	231	kegg	Experimental	High
SREBF1	6720	ACACB	232	kegg	Experimental	High
SREBF1	6720	FASN	22194	kegg	Experimental	High
SREBF1	6720	HK1	23098	kegg	Experimental	High
SRF	6722	ELK4	22005	hprd,kegg	Experimental	High
SRF	6722	ELK1	22002	hprd,kegg	Experimental	High
SRF	6722	FOS	22353	ucsc,ensembl,kegg	Experimental	High
SRSF1	6426	hsa-miR-222	2MIMAT0000279	transmir	Experimental	High
SRSF1	6426	hsa-miR-7	2MIMAT0000252	transmir	Experimental	High
SRSF1	6426	hsa-miR-221	2MIMAT0000278	transmir	Experimental	High
STAT1	6772	JAK3	23718	kegg	Experimental	High
STAT1	6772	TAP1	26890	tred	Experimental	High
STAT1	6772	TYK2	27297	hprd,kegg	Experimental	High
STAT1	6772	PPP2R2D	255844	kegg	Experimental	High
STAT1	6772	PPP2R2C	25522	kegg	Experimental	High
STAT1	6772	PPP2R2B	25521	kegg	Experimental	High
STAT1	6772	PPP2R2A	25520	kegg	Experimental	High
STAT1	6772	PPP2R1B	25519	kegg	Experimental	High
STAT1	6772	PPP2R1A	25518	kegg	Experimental	High
STAT1	6772	PPP2CB	25516	kegg	Experimental	High
STAT1	6772	PPP2CA	25515	kegg	Experimental	High
STAT1	6772	PIAS4	251588	kegg	Experimental	High
STAT1	6772	PIAS3	210401	kegg	Experimental	High
STAT1	6772	PIAS2	29063	kegg	Experimental	High
STAT1	6772	PIAS1	28554	hprd,kegg	Experimental	High
STAT1	6772	JAK2	23717	hprd,kegg	Experimental	High
STAT1	6772	JAK1	23716	hprd,kegg	Experimental	High
STAT1	6772	IRF9	210379	hprd,kegg	Experimental	High
STAT1	6772	IFNAR2	23455	hprd,kegg	Experimental	High
STAT1	6772	IFNAR1	23454	kegg	Experimental	High
STAT1	6772	EP300	22033	hprd,kegg	Experimental	High
STAT1	6772	CXCL9	24283	kegg	Experimental	High
STAT1	6772	CREBBP	21387	hprd,kegg	Experimental	High
STAT1	6772	CISH	21154	kegg	Experimental	High
STAT1	6772	CIITA	24261	kegg	Experimental	High
STAT1	6772	VIP	27432	ucsc,tred	Experimental	High
STAT1	6772	TP53	27157	ucsc,tred	Experimental	High
STAT1	6772	SOCS2	28835	ucsc,kegg	Experimental	High
STAT1	6772	PSMB9	25698	ucsc,tred	Experimental	High
STAT1	6772	PIM1	25292	tred,kegg	Experimental	High
STAT1	6772	MYC	24609	tred,kegg	Experimental	High
STAT1	6772	JUN	23725	ucsc,tred	Experimental	High
STAT1	6772	IRF1	23659	ucsc,tred	Experimental	High
STAT1	6772	FCGR1A	22209	ucsc,tred	Experimental	High
STAT1	6772	CCL2	26347	ucsc,tred	Experimental	High
STAT1	6772	BCL6	2604	ucsc,tred	Experimental	High
STAT1	6772	SOCS3	29021	ucsc,tred,kegg	Experimental	High
STAT1	6772	A2M	22	tred	Experimental	High
STAT1	6772	APOE	2348	tred	Experimental	High
STAT1	6772	B3GAT3	226229	tred	Experimental	High
STAT1	6772	CASP4	2837	tred	Experimental	High
STAT1	6772	CCND1	2595	kegg	Experimental	High
STAT1	6772	CCND2	2894	kegg	Experimental	High
STAT1	6772	CCND3	2896	kegg	Experimental	High
STAT1	6772	CCR5	21234	tred	Experimental	High
STAT1	6772	CD40	2958	tred	Experimental	High
STAT1	6772	CIITA	24261	tred	Experimental	High
STAT1	6772	CLC	21178	tred	Experimental	High
STAT1	6772	CSF1	21435	tred	Experimental	High
STAT1	6772	CXCL10	23627	kegg	Experimental	High
STAT1	6772	CXCL11	26373	kegg	Experimental	High
STAT1	6772	CDKN1A	21026	tred	Experimental	High
STAT1	6772	CYP19A1	21588	tred	Experimental	High
STAT1	6772	EGFR	21956	tred	Experimental	High
STAT1	6772	EXOC3	211336	tred	Experimental	High
STAT1	6772	FCGR3A	22214	tred	Experimental	High
STAT1	6772	FIGF	22277	kegg	Experimental	High
STAT1	6772	FOS	22353	tred	Experimental	High
STAT1	6772	GATA3	22625	tred	Experimental	High
STAT1	6772	GBP1	22633	tred	Experimental	High
STAT1	6772	HSP90AA2	23324	tred	Experimental	High
STAT1	6772	HSPB1	23315	tred	Experimental	High
STAT1	6772	ICAM1	23383	tred	Experimental	High
STAT1	6772	IFNA1	23439	tred	Experimental	High
STAT1	6772	IFNG	23458	tred	Experimental	High
STAT1	6772	IL2RA	23559	tred	Experimental	High
STAT1	6772	IL6ST	23572	tred	Experimental	High
STAT1	6772	IRF7	23665	tred	Experimental	High
STAT1	6772	JAK3	23718	tred	Experimental	High
STAT1	6772	LTC4S	24056	tred	Experimental	High
STAT1	6772	MAT2A	24144	tred	Experimental	High
STAT1	6772	MET	24233	tred	Experimental	High
STAT1	6772	MUC1	24582	tred	Experimental	High
STAT1	6772	NOL3	28996	tred	Experimental	High
STAT1	6772	NOS2	24843	tred	Experimental	High
STAT1	6772	PGF	25228	kegg	Experimental	High
STAT1	6772	PLAU	25328	tred	Experimental	High
STAT1	6772	PRF1	25551	tred	Experimental	High
STAT1	6772	PTGFR	25737	tred	Experimental	High
STAT1	6772	PTTG1IP	2754	tred	Experimental	High
STAT1	6772	REG1A	25967	tred	Experimental	High
STAT1	6772	REV3L	25980	tred	Experimental	High
STAT1	6772	RNMT	28731	tred	Experimental	High
STAT1	6772	SOCS1	28651	kegg	Experimental	High
STAT1	6772	SOCS4	2122809	kegg	Experimental	High
STAT1	6772	SOCS5	29655	kegg	Experimental	High
STAT1	6772	SOCS7	230837	kegg	Experimental	High
STAT1	6772	TIMP1	27076	tred	Experimental	High
STAT1	6772	TIMP3	27078	tred	Experimental	High
STAT1	6772	TLR2	27097	tred	Experimental	High
STAT1	6772	TNFRSF8	2943	tred	Experimental	High
STAT1	6772	VEGFA	27422	kegg	Experimental	High
STAT1	6772	VEGFB	27423	kegg	Experimental	High
STAT1	6772	VEGFC	27424	kegg	Experimental	High
STAT2	6773	CISH	21154	kegg	Experimental	High
STAT2	6773	CREBBP	21387	hprd,kegg	Experimental	High
STAT2	6773	EP300	22033	kegg	Experimental	High
STAT2	6773	IRF9	210379	hprd,kegg	Experimental	High
STAT2	6773	JAK1	23716	hprd,kegg	Experimental	High
STAT2	6773	JAK2	23717	hprd,kegg	Experimental	High
STAT2	6773	JAK3	23718	kegg	Experimental	High
STAT2	6773	PIAS1	28554	kegg	Experimental	High
STAT2	6773	PIAS2	29063	kegg	Experimental	High
STAT2	6773	PIAS3	210401	kegg	Experimental	High
STAT2	6773	CCND2	2894	kegg	Experimental	High
STAT2	6773	CCND3	2896	kegg	Experimental	High
STAT2	6773	IRF7	23665	tred	Experimental	High
STAT2	6773	MYC	24609	kegg	Experimental	High
STAT2	6773	PIM1	25292	kegg	Experimental	High
STAT2	6773	SOCS1	28651	kegg	Experimental	High
STAT2	6773	SOCS4	2122809	kegg	Experimental	High
STAT2	6773	SOCS5	29655	kegg	Experimental	High
STAT2	6773	SOCS7	230837	kegg	Experimental	High
STAT2	6773	PIAS4	251588	kegg	Experimental	High
STAT2	6773	PPP2CA	25515	kegg	Experimental	High
STAT2	6773	PPP2CB	25516	kegg	Experimental	High
STAT2	6773	PPP2R1A	25518	kegg	Experimental	High
STAT2	6773	PPP2R1B	25519	kegg	Experimental	High
STAT2	6773	PPP2R2A	25520	kegg	Experimental	High
STAT2	6773	PPP2R2B	25521	kegg	Experimental	High
STAT2	6773	PPP2R2C	25522	kegg	Experimental	High
STAT2	6773	PPP2R2D	255844	kegg	Experimental	High
STAT2	6773	TYK2	27297	hprd,kegg	Experimental	High
STAT2	6773	APOE	2348	tred	Experimental	High
STAT2	6773	SOCS2	28835	ucsc,kegg	Experimental	High
STAT2	6773	SOCS3	29021	ucsc,kegg	Experimental	High
STAT2	6773	CCND1	2595	kegg	Experimental	High
STAT3	6774	CSRP1	21465	tred	Experimental	High
STAT3	6774	CYP19A1	21588	tred	Experimental	High
STAT3	6774	EHHADH	21962	tred	Experimental	High
STAT3	6774	EXOC3	211336	tred	Experimental	High
STAT3	6774	FAS	2355	tred	Experimental	High
STAT3	6774	FASN	22194	tred	Experimental	High
STAT3	6774	FIGF	22277	kegg	Experimental	High
STAT3	6774	FOS	22353	tred	Experimental	High
STAT3	6774	HMOX1	23162	tred	Experimental	High
STAT3	6774	HSP90AA2	23324	tred	Experimental	High
STAT3	6774	HSP90AB1	23326	tred	Experimental	High
STAT3	6774	IGF1	23479	tred	Experimental	High
STAT3	6774	IL10	23586	tred	Experimental	High
STAT3	6774	IL2RA	23559	tred	Experimental	High
STAT3	6774	IL6	23569	tred	Experimental	High
STAT3	6774	IL6ST	23572	tred	Experimental	High
STAT3	6774	JAK3	23718	tred	Experimental	High
STAT3	6774	KIAA0146	223514	tred	Experimental	High
STAT3	6774	LBP	23929	tred	Experimental	High
STAT3	6774	MCL1	24170	tred	Experimental	High
STAT3	6774	MIA2	2117153	tred	Experimental	High
STAT3	6774	MUC1	24582	tred	Experimental	High
STAT3	6774	MUC4	24585	tred	Experimental	High
STAT3	6774	NOL3	28996	tred	Experimental	High
STAT3	6774	NOS2	24843	tred	Experimental	High
STAT3	6774	OXTR	25021	tred	Experimental	High
STAT3	6774	PGF	25228	kegg	Experimental	High
STAT3	6774	PIM2	211040	kegg	Experimental	High
STAT3	6774	PPARGC1A	210891	kegg	Experimental	High
STAT3	6774	PRF1	25551	tred	Experimental	High
STAT3	6774	PTTG1IP	2754	tred	Experimental	High
STAT3	6774	REG1A	25967	tred	Experimental	High
STAT3	6774	RORA	26095	tred	Experimental	High
STAT3	6774	SOCS4	2122809	kegg	Experimental	High
STAT3	6774	SOCS5	29655	kegg	Experimental	High
STAT3	6774	SOCS7	230837	kegg	Experimental	High
STAT3	6774	SOS1	26654	tred	Experimental	High
STAT3	6774	SOCS3	29021	ucsc,tred,kegg	Experimental	High
STAT3	6774	BCL2L1	2598	ucsc,tred	Experimental	High
STAT3	6774	CCL2	26347	ucsc,tred	Experimental	High
STAT3	6774	CCND1	2595	tred,kegg	Experimental	High
STAT3	6774	CCND3	2896	tred,kegg	Experimental	High
STAT3	6774	FCGR1A	22209	ucsc,tred	Experimental	High
STAT3	6774	VEGFC	27424	kegg	Experimental	High
STAT3	6774	JUN	23725	ucsc,tred	Experimental	High
STAT3	6774	MYC	24609	tred,kegg	Experimental	High
STAT3	6774	OSM	25008	ucsc,tred	Experimental	High
STAT3	6774	PIM1	25292	tred,kegg	Experimental	High
STAT3	6774	SOCS1	28651	tred,kegg	Experimental	High
STAT3	6774	SOCS2	28835	ucsc,kegg	Experimental	High
STAT3	6774	TNF	27124	ucsc,tred	Experimental	High
STAT3	6774	VEGFA	27422	tred,kegg	Experimental	High
STAT3	6774	VIP	27432	ucsc,tred	Experimental	High
STAT3	6774	PRKAB2	25565	kegg	Experimental	High
STAT3	6774	PRKAG1	25571	kegg	Experimental	High
STAT3	6774	PRKAG2	251422	kegg	Experimental	High
STAT3	6774	PRKAG3	253632	kegg	Experimental	High
STAT3	6774	TYK2	27297	kegg	Experimental	High
STAT3	6774	STRA13	2201254	tred	Experimental	High
STAT3	6774	CISH	21154	kegg	Experimental	High
STAT3	6774	CREBBP	21387	hprd,kegg	Experimental	High
STAT3	6774	EP300	22033	hprd,kegg	Experimental	High
STAT3	6774	FLT3	22322	kegg	Experimental	High
STAT3	6774	IRF1	23659	ucsc,tred	Experimental	High
STAT3	6774	VEGFB	27423	kegg	Experimental	High
STAT3	6774	IRF9	210379	kegg	Experimental	High
STAT3	6774	JAK1	23716	hprd,kegg	Experimental	High
STAT3	6774	JAK2	23717	hprd,kegg	Experimental	High
STAT3	6774	JAK3	23718	hprd,kegg	Experimental	High
STAT3	6774	hsa-miR-181b	2MIMAT0000257	transmir	Experimental	High
STAT3	6774	hsa-miR-21	2MIMAT0000076	transmir	Experimental	High
STAT3	6774	PRKAB1	25564	kegg	Experimental	High
STAT3	6774	PRKAA2	25563	kegg	Experimental	High
STAT3	6774	PRKAA1	25562	kegg	Experimental	High
STAT3	6774	KIT	23815	kegg	Experimental	High
STAT3	6774	PIAS1	28554	kegg	Experimental	High
STAT3	6774	PIAS2	29063	kegg	Experimental	High
STAT3	6774	PIAS3	210401	hprd,kegg	Experimental	High
STAT3	6774	PIAS4	251588	kegg	Experimental	High
STAT3	6774	POMC	25443	kegg	Experimental	High
STAT3	6774	TRH	27200	tred	Experimental	High
STAT3	6774	TNFRSF8	2943	tred	Experimental	High
STAT3	6774	TLR2	27097	tred	Experimental	High
STAT3	6774	A2M	22	tred	Experimental	High
STAT3	6774	B3GAT3	226229	tred	Experimental	High
STAT3	6774	BCL2	2596	tred	Experimental	High
STAT3	6774	BIRC5	2332	tred	Experimental	High
STAT3	6774	CCND2	2894	kegg	Experimental	High
STAT3	6774	TIMP3	27078	tred	Experimental	High
STAT3	6774	TIMP1	27076	tred	Experimental	High
STAT3	6774	CD40	2958	tred	Experimental	High
STAT3	6774	CDKN1A	21026	tred	Experimental	High
STAT3	6774	CEBPB	21051	tred	Experimental	High
STAT3	6774	CPT1A	21374	kegg	Experimental	High
STAT3	6774	CPT1B	21375	kegg	Experimental	High
STAT3	6774	CPT1C	2126129	kegg	Experimental	High
STAT4	6775	CISH	21154	kegg	Experimental	High
STAT4	6775	SOCS3	29021	ucsc,kegg	Experimental	High
STAT4	6775	SOCS2	28835	ucsc,kegg	Experimental	High
STAT4	6775	PIM1	25292	tred,kegg	Experimental	High
STAT4	6775	MYC	24609	tred,kegg	Experimental	High
STAT4	6775	IRF1	23659	ucsc,tred	Experimental	High
STAT4	6775	hsa-miR-125b	2MIMAT0000423	transmir	Experimental	High
STAT4	6775	hsa-miR-135b	2MIMAT0000758	transmir	Experimental	High
STAT4	6775	hsa-miR-21	2MIMAT0000076	transmir	Experimental	High
STAT4	6775	TYK2	27297	kegg	Experimental	High
STAT4	6775	PIAS4	251588	kegg	Experimental	High
STAT4	6775	PIAS3	210401	kegg	Experimental	High
STAT4	6775	PIAS2	29063	hprd,kegg	Experimental	High
STAT4	6775	PIAS1	28554	kegg	Experimental	High
STAT4	6775	JAK3	23718	kegg	Experimental	High
STAT4	6775	JAK2	23717	kegg	Experimental	High
STAT4	6775	JAK1	23716	kegg	Experimental	High
STAT4	6775	IRF9	210379	kegg	Experimental	High
STAT4	6775	EP300	22033	kegg	Experimental	High
STAT4	6775	SOCS7	230837	kegg	Experimental	High
STAT4	6775	SOCS5	29655	kegg	Experimental	High
STAT4	6775	SOCS4	2122809	kegg	Experimental	High
STAT4	6775	SOCS1	28651	kegg	Experimental	High
STAT4	6775	PTTG1IP	2754	tred	Experimental	High
STAT4	6775	PRF1	25551	tred	Experimental	High
STAT4	6775	IL2RA	23559	tred	Experimental	High
STAT4	6775	IFNG	23458	tred	Experimental	High
STAT4	6775	CCND3	2896	kegg	Experimental	High
STAT4	6775	CCND2	2894	kegg	Experimental	High
STAT4	6775	CCND1	2595	kegg	Experimental	High
STAT4	6775	AICDA	257379	tred	Experimental	High
STAT4	6775	CREBBP	21387	hprd,kegg	Experimental	High
STAT5A	6776	JAK2	23717	hprd,kegg	Experimental	High
STAT5A	6776	JAK3	23718	hprd,kegg	Experimental	High
STAT5A	6776	KIT	23815	hprd,kegg	Experimental	High
STAT5A	6776	PIAS1	28554	kegg	Experimental	High
STAT5A	6776	PIAS2	29063	kegg	Experimental	High
STAT5A	6776	PIAS3	210401	kegg	Experimental	High
STAT5A	6776	PIAS4	251588	kegg	Experimental	High
STAT5A	6776	TYK2	27297	kegg	Experimental	High
STAT5A	6776	CCND1	2595	tred,kegg	Experimental	High
STAT5A	6776	CCND2	2894	tred,kegg	Experimental	High
STAT5A	6776	CCND3	2896	tred,kegg	Experimental	High
STAT5A	6776	PIM1	25292	tred,kegg	Experimental	High
STAT5A	6776	TNF	27124	tred	Experimental	High
STAT5A	6776	TIMP3	27078	tred	Experimental	High
STAT5A	6776	SOCS7	230837	kegg	Experimental	High
STAT5A	6776	SOCS5	29655	kegg	Experimental	High
STAT5A	6776	SOCS4	2122809	kegg	Experimental	High
STAT5A	6776	SOCS3	29021	kegg	Experimental	High
STAT5A	6776	SOCS2	28835	kegg	Experimental	High
STAT5A	6776	SOCS1	28651	kegg	Experimental	High
STAT5A	6776	RNMT	28731	tred	Experimental	High
STAT5A	6776	PTTG1IP	2754	tred	Experimental	High
STAT5A	6776	PRF1	25551	tred	Experimental	High
STAT5A	6776	PIM2	211040	kegg	Experimental	High
STAT5A	6776	PAX5	25079	tred	Experimental	High
STAT5A	6776	OSM	25008	tred	Experimental	High
STAT5A	6776	MYC	24609	kegg	Experimental	High
STAT5A	6776	MUC1	24582	tred	Experimental	High
STAT5A	6776	MET	24233	tred	Experimental	High
STAT5A	6776	IL6ST	23572	tred	Experimental	High
STAT5A	6776	IL6	23569	tred	Experimental	High
STAT5A	6776	IL2RA	23559	tred	Experimental	High
STAT5A	6776	IGF1	23479	tred	Experimental	High
STAT5A	6776	IFNG	23458	tred	Experimental	High
STAT5A	6776	EXOC3	211336	tred	Experimental	High
STAT5A	6776	ESR2	22100	tred	Experimental	High
STAT5A	6776	ESR1	22099	tred	Experimental	High
STAT5A	6776	EGFR	21956	tred	Experimental	High
STAT5A	6776	CSN2	21447	tred	Experimental	High
STAT5A	6776	COPS2	29318	tred	Experimental	High
STAT5A	6776	CEL	21056	tred	Experimental	High
STAT5A	6776	CD40	2958	tred	Experimental	High
STAT5A	6776	BCL2	2596	tred	Experimental	High
STAT5A	6776	BCL2L1	2598	ucsc,tred,kegg	Experimental	High
STAT5A	6776	ABL1	225	kegg	Experimental	High
STAT5A	6776	BCR	2613	kegg	Experimental	High
STAT5A	6776	CISH	21154	kegg	Experimental	High
STAT5A	6776	CREBBP	21387	kegg	Experimental	High
STAT5A	6776	EGFR	21956	hprd,kegg	Experimental	High
STAT5A	6776	EP300	22033	hprd,kegg	Experimental	High
STAT5A	6776	ERBB4	22066	hprd,kegg	Experimental	High
STAT5A	6776	FLT3	22322	kegg	Experimental	High
STAT5A	6776	IRF9	210379	kegg	Experimental	High
STAT5A	6776	JAK1	23716	hprd,kegg	Experimental	High
STAT5B	6777	EXOC3	211336	tred	Experimental	High
STAT5B	6777	ESR2	22100	tred	Experimental	High
STAT5B	6777	ESR1	22099	tred	Experimental	High
STAT5B	6777	EGFR	21956	tred	Experimental	High
STAT5B	6777	CEL	21056	tred	Experimental	High
STAT5B	6777	CD40	2958	tred	Experimental	High
STAT5B	6777	CCND2	2894	kegg	Experimental	High
STAT5B	6777	BCL2L1	2598	kegg	Experimental	High
STAT5B	6777	ANGPTL4	251129	tred	Experimental	High
STAT5B	6777	ERBB4	22066	hprd,kegg	Experimental	High
STAT5B	6777	EP300	22033	hprd,kegg	Experimental	High
STAT5B	6777	EGFR	21956	hprd,kegg	Experimental	High
STAT5B	6777	CCND3	2896	tred,kegg	Experimental	High
STAT5B	6777	PIM1	25292	tred,kegg	Experimental	High
STAT5B	6777	PIAS2	29063	kegg	Experimental	High
STAT5B	6777	PIAS1	28554	kegg	Experimental	High
STAT5B	6777	KIT	23815	hprd,kegg	Experimental	High
STAT5B	6777	JAK3	23718	kegg	Experimental	High
STAT5B	6777	ABL1	225	kegg	Experimental	High
STAT5B	6777	BCR	2613	kegg	Experimental	High
STAT5B	6777	CISH	21154	kegg	Experimental	High
STAT5B	6777	CREBBP	21387	kegg	Experimental	High
STAT5B	6777	JAK2	23717	hprd,kegg	Experimental	High
STAT5B	6777	JAK1	23716	kegg	Experimental	High
STAT5B	6777	IRF9	210379	kegg	Experimental	High
STAT5B	6777	FLT3	22322	kegg	Experimental	High
STAT5B	6777	BCL6	2604	ucsc,tred	Experimental	High
STAT5B	6777	CCND1	2595	tred,kegg	Experimental	High
STAT5B	6777	TYK2	27297	kegg	Experimental	High
STAT5B	6777	PIAS4	251588	kegg	Experimental	High
STAT5B	6777	hsa-miR-16	2MIMAT0000069	transmir	Experimental	High
STAT5B	6777	hsa-miR-17	2MIMAT0000070	transmir	Experimental	High
STAT5B	6777	hsa-miR-18a	2MIMAT0000072	transmir	Experimental	High
STAT5B	6777	hsa-miR-195	2MIMAT0000461	transmir	Experimental	High
STAT5B	6777	hsa-miR-19a	2MIMAT0000073	transmir	Experimental	High
STAT5B	6777	hsa-miR-19b	2MIMAT0000074	transmir	Experimental	High
STAT5B	6777	hsa-miR-20a	2MIMAT0000075	transmir	Experimental	High
STAT5B	6777	hsa-miR-92a	2MIMAT0000092	transmir	Experimental	High
STAT5B	6777	PIAS3	210401	kegg	Experimental	High
STAT5B	6777	hsa-miR-15b	2MIMAT0000417	transmir	Experimental	High
STAT5B	6777	hsa-miR-15a	2MIMAT0000068	transmir	Experimental	High
STAT5B	6777	TNF	27124	tred	Experimental	High
STAT5B	6777	TIMP3	27078	tred	Experimental	High
STAT5B	6777	SOCS7	230837	kegg	Experimental	High
STAT5B	6777	SOCS5	29655	kegg	Experimental	High
STAT5B	6777	SOCS4	2122809	kegg	Experimental	High
STAT5B	6777	SOCS3	29021	kegg	Experimental	High
STAT5B	6777	SOCS2	28835	kegg	Experimental	High
STAT5B	6777	SOCS1	28651	kegg	Experimental	High
STAT5B	6777	RNMT	28731	tred	Experimental	High
STAT5B	6777	RARA	25914	tred	Experimental	High
